Sample ID,Date,Time,Initial Sample Vol,Diluted To Vol.,Remarks,Sample Type,Samp Number,Analyte Name,Int (Corr),Reported Conc (Calib),Reported Conc (Samp),Conc (Calib),Conc (Samp),RSD (Conc),Samp Units
200.7 CCV,7/15/2021,12:02:17, , , ,0,1,Pb 220.3,20674.43722,1.980,1.980,1.979913358,1.979913358,0.3362508386,mg/L
200.7 CCV,7/15/2021,12:02:17, , , ,0,1,S 181.9,8.969907265,0.009199,0.009199,0.009199088933,0.009199088933,42.49539255,mg/L
200.7 CCV,7/15/2021,12:02:17, , , ,0,1,S_r 181.9,1.618771356,0.01352,0.01352,0.0135163568,0.0135163568,252.8910976,mg/L
200.7 CCV,7/15/2021,12:02:17, , , ,0,1,S 180.6,62.3324012,0.07543,0.07543,0.07542847016,0.07542847016,7.047139203,mg/L
200.7 CCV,7/15/2021,12:02:17, , , ,0,1,Sb 206.8,5228.04509,0.9600,0.9600,0.9600314553,0.9600314553,0.06380652714,mg/L
200.7 CCV,7/15/2021,12:02:17, , , ,0,1,Se 196.0,3115.807577,0.9727,0.9727,0.972744944,0.972744944,0.3376092737,mg/L
200.7 CCV,7/15/2021,12:02:17, , , ,0,1,Si 251.6,81362.20854,2.035,2.035,2.034989143,2.034989143,0.275041836,mg/L
200.7 CCV,7/15/2021,12:02:17, , , ,0,1,Si_r 251.6,7746.422489,2.021,2.021,2.02111607,2.02111607,0.4496832198,mg/L
200.7 CCV,7/15/2021,12:02:17, , , ,0,1,Si_r 212.4,2457.683721,2.047,2.047,2.047499883,2.047499883,0.3630528476,mg/L
200.7 CCV,7/15/2021,12:02:17, , , ,0,1,Sn 189.9,5845.764666,0.7758,0.7758,0.775755902,0.775755902,0.6223552035,mg/L
200.7 CCV,7/15/2021,12:02:17, , , ,0,1,Sr_r 407.7,307940.2257,0.2043,0.2043,0.2043366819,0.2043366819,1.2898625,mg/L
200.7 CCV,7/15/2021,12:02:17, , , ,0,1,Ti 334.9,1954574.746,2.029,2.029,2.029469664,2.029469664,0.5068709923,mg/L
200.7 CCV,7/15/2021,12:02:17, , , ,0,1,Tl 190.8,3610.72853,0.9886,0.9886,0.9886136583,0.9886136583,0.5953466303,mg/L
200.7 CCV,7/15/2021,12:02:17, , , ,0,1,V 292.4,142899.2659,0.3555,0.3555,0.3555266541,0.3555266541,0.6731466673,mg/L
200.7 CCV,7/15/2021,12:02:17, , , ,0,1,Zn 206.2,47601.16151,0.9465,0.9465,0.9464965019,0.9464965019,1.38166829,mg/L
200.7 CCV,7/15/2021,12:02:17, , , ,0,1,Zn_r 206.2,6783.931536,0.9633,0.9633,0.9632578974,0.9632578974,0.1170947418,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Al 396.2,378308.0886,1.981,1.981,1.981416774,1.981416774,2.962681576,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Al_r 396.2,17651.03513,2.022,2.022,2.022220654,2.022220654,0.5735318091,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,As 188.9,3754.388845,1.870,1.870,1.869615427,1.869615427,0.4586716177,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,B 249.6,232554.6677,1.826,1.826,1.825546412,1.825546412,0.822630559,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,B_r 249.6,28046.50385,1.818,1.818,1.81830121,1.81830121,0.9490572729,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Ba 233.5,263863.0655,1.851,1.851,1.851018515,1.851018515,0.7852963936,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Be 313.1,10340124.49,2.048,2.048,2.048047098,2.048047098,0.8263740249,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Ca_r 317.9,38015.84124,1.836,1.836,1.83573667,1.83573667,0.888887498,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Cd 228.8,105281.5987,1.831,1.831,1.831050647,1.831050647,0.5926968709,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Co 228.6,80154.07571,1.925,1.925,1.924737896,1.924737896,0.7787402207,mg/L
200.7 CV,7/15/2021,12:05:38, , , ,0,2,Cr 267.7,236321.728,1.958,1.958,1.958323661,1.958323661,0.6695983356,mg/L
