Sample ID,Date,Time,Initial Sample Vol,Diluted To Vol.,Remarks,Sample Type,Samp Number,Analyte Name,Int (Corr),Reported Conc (Calib),Reported Conc (Samp),Conc (Calib),Conc (Samp),RSD (Conc),Samp Units
SED Std 5,12/7/2021,12:35:22 AM, , , ,5,0,Be 313.107,5453449.461,[1], , , ,0,mg/L
SED Std 5,12/7/2021,12:35:22 AM, , , ,5,0,Fe 238.204,1035213.202,[10], , , ,0,mg/L
SED Std 5,12/7/2021,12:35:22 AM, , , ,5,0,Fe_r 238.204,97502.27937,[10], , , ,0,mg/L
SED Std 5,12/7/2021,12:35:22 AM, , , ,5,0,Fe_r 234.349,78617.46765,[10], , , ,0,mg/L
SED Std 5,12/7/2021,12:35:22 AM, , , ,5,0,Mg_r 285.213,519804.8462,[10], , , ,0,mg/L
SED Std 5,12/7/2021,12:35:22 AM, , , ,5,0,Ni 231.604,178621.7517,[2], , , ,0,mg/L
SED Std 5,12/7/2021,12:35:22 AM, , , ,5,0,Pb 220.353,140209.5142,[10], , , ,0,mg/L
SED Std 5,12/7/2021,12:35:22 AM, , , ,5,0,Tl 190.801,22742.40505,[5], , , ,0,mg/L
SED Std S,12/7/2021,12:37:17 AM, , , ,6,0,S 180.669,32451.22861,[40], , , ,0,mg/L
SED Std S,12/7/2021,12:37:17 AM, , , ,6,0,S 181.975,42210.51469,[40], , , ,0,mg/L
SED Std S,12/7/2021,12:37:17 AM, , , ,6,0,S_r 181.975,4505.3563,[40], , , ,0,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Ag 328.068,11.76729017,0.000,0.000,2.280120418e-005,2.280120418e-005,253.7715012,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Ag 338.289,71.23920854,0.000,0.000,0.0003773860728,0.0003773860728,17.27384923,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Al 396.153,36.02740813,0.000,0.000,0.0001434799013,0.0001434799013,95.80925743,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Al_r 396.153,23.87546221,0.003,0.003,0.00291546076,0.00291546076,21.32559408,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,As 188.979,-8.275736688,-0.003,-0.003,-0.003023329635,-0.003023329635,47.79443908,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,B 249.677,-128.9911491,-0.001,-0.001,-0.0009337402005,-0.0009337402005,18.60604845,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,B_r 249.677,-19.57882623,-0.001,-0.001,-0.001351708319,-0.001351708319,66.44557121,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Ba 233.527,-18.46691768,0.000,0.000,-0.0001203776538,-0.0001203776538,28.79277644,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Be 313.107,-62.66456028,0.000,0.000,-8.288420372e-006,-8.288420372e-006,414.6237363,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Ca_r 317.933,-46.8660863,-0.003,-0.003,-0.002649881211,-0.002649881211,33.37431694,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Cd 288.802,-20.84544664,0.000,0.000,-0.0001855791003,-0.0001855791003,47.02786183,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Co 228.616,-4.418723919,0.000,0.000,-9.016134745e-005,-9.016134745e-005,234.4793627,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Cr 267.716,38.59812982,0.000,0.000,0.0002551577915,0.0002551577915,25.99052784,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Cu 327.393,-206.7404137,0.000,0.000,-0.0003746321278,-0.0003746321278,128.7970686,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Fe 238.204,41.92842114,0.000,0.000,0.0004046063114,0.0004046063114,32.77883988,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Fe_r 238.204,3.01182209,0.000,0.000,0.0003083673112,0.0003083673112,86.5785834,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Fe_r 234.349,2.058760025,0.000,0.000,0.0002597794966,0.0002597794966,166.8618936,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,K_r 766.490,79.69801121,0.012,0.012,0.01175539835,0.01175539835,40.51528586,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Li_r 670.784,27.8457139,0.000,0.000,0.0001055606938,0.0001055606938,69.4828741,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Mg_r 285.213,12.8533902,0.000,0.000,0.0002473373816,0.0002473373816,126.9994734,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Mn 257.610,-447.203512,0.000,0.000,-0.0004234098209,-0.0004234098209,2.811415635,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Mn_r 260.568,-18.11423457,0.000,0.000,-0.0004429634415,-0.0004429634415,38.56850872,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Mo 202.031,5.46433502,0.000,0.000,0.0001373585841,0.0001373585841,256.1612223,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Na_r 589.592,157.3100221,0.007,0.007,0.007207481677,0.007207481677,15.35207514,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Na 330.237,18.84264021,0.021,0.021,0.02078779821,0.02078779821,111.8437309,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Na 588.995,21724.30383,0.006,0.006,0.006013700721,0.006013700721,88.81736131,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Ni 231.604,31.07285702,0.000,0.000,0.0003555765536,0.0003555765536,21.14548345,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,P 177.434,-3.13358294,-0.007,-0.007,-0.006942852583,-0.006942852583,80.85069743,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,P 178.221,-4.873948885,-0.010,-0.010,-0.009610836997,-0.009610836997,61.96288714,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,P 213.617,4.683173074,-0.001,-0.001,-0.0008997559905,-0.0008997559905,120.383577,mg/L
Cal Blank,12/7/2021,12:48:41 AM, , , ,0,1,Pb 220.353,15.56362597,0.001,0.001,0.001110024986,0.001110024986,13.46216468,mg/L
