Sample ID,Date,Time,Initial Sample Vol,Diluted To Vol.,Remarks,Sample Type,Samp Number,Analyte Name,Int (Corr),Reported Conc (Calib),Reported Conc (Samp),Conc (Calib),Conc (Samp),RSD (Conc),Samp Units
200.7 CCV,7/2/2021,15:34:42, , , ,0,1,Sn 189.9,5916.951325,0.8052,0.8052,0.8052080192,0.8052080192,0.1379612012,mg/L
200.7 CCV,7/2/2021,15:34:42, , , ,0,1,Sr_r 407.7,343977.2971,0.1934,0.1934,0.19338572,0.19338572,1.764219549,mg/L
200.7 CCV,7/2/2021,15:34:42, , , ,0,1,Ti 334.9,1988715.817,2.028,2.028,2.027587995,2.027587995,0.5018361555,mg/L
200.7 CCV,7/2/2021,15:34:42, , , ,0,1,Tl 190.8,3506.731954,1.017,1.017,1.016970526,1.016970526,0.3932553109,mg/L
200.7 CCV,7/2/2021,15:34:42, , , ,0,1,V 292.4,146819.1482,0.3700,0.3700,0.3699656995,0.3699656995,0.6199473597,mg/L
200.7 CCV,7/2/2021,15:34:42, , , ,0,1,Zn 206.2,51570.63985,0.9934,0.9934,0.9934450445,0.9934450445,0.8940057166,mg/L
200.7 CCV,7/2/2021,15:34:42, , , ,0,1,Zn_r 206.2,7890.554037,0.9874,0.9874,0.9873672353,0.9873672353,0.2014698053,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Al 396.2,350391.8354,1.988,1.988,1.988302204,1.988302204,0.4778172539,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Al_r 396.2,19866.29439,2.148,2.148,2.148185349,2.148185349,0.4301872069,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,As 188.9,4219.269666,1.922,1.922,1.921964817,1.921964817,0.3486752473,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,B 249.6,245807.2247,1.875,1.875,1.874643925,1.874643925,0.3742348653,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,B_r 249.6,33153.14496,1.962,1.962,1.962210033,1.962210033,0.4990338271,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Ba 233.5,256855.9359,1.898,1.898,1.898116106,1.898116106,0.7396178034,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Be 313.1,10559663.47,2.040,2.040,2.039639734,2.039639734,0.2760809241,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Ca_r 317.9,44385.4635,1.948,1.948,1.947537861,1.947537861,0.3408942746,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Cd 228.8,111624.3809,1.863,1.863,1.863184971,1.863184971,0.4461502253,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Co 228.6,80720.78204,1.975,1.975,1.975479341,1.975479341,0.6663628712,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Cr 267.7,238051.1202,1.988,1.988,1.988059268,1.988059268,0.8271034851,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Cu 327.3,1008499.207,1.949,1.949,1.948631713,1.948631713,0.4873912971,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Fe 238.2,174192.7217,2.036,2.036,2.035803869,2.035803869,0.6685224255,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Fe_r 238.2,21131.23467,2.088,2.088,2.088021615,2.088021615,0.3296785963,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Fe_r 234.3,17219.26962,2.103,2.103,2.103065215,2.103065215,0.2093042085,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,K_r 766.5,7628.746471,2.103,2.103,2.102854203,2.102854203,0.8399196594,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Li_r 670.8,633344.2057,2.063,2.063,2.063135599,2.063135599,1.162985856,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Mg_r 285.2,111292.0823,2.037,2.037,2.036976281,2.036976281,0.3149655427,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Mn 257.6,1869215.365,1.894,1.894,1.894112799,1.894112799,0.6832656369,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Mn_r 260.5,95517.00515,1.987,1.987,1.986712211,1.986712211,0.04352972904,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Mo 202.0,54396.92767,2.043,2.043,2.043081827,2.043081827,0.2478471218,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Na_r 589.6,44604.43284,2.101,2.101,2.101000151,2.101000151,0.6034337648,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Ni 231.6,142437.5635,2.043,2.043,2.042706032,2.042706032,0.7117256866,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,P 178.2,198.8867125,3.492,3.492,3.492193956,3.492193956,2.539571968,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Pb 220.3,21139.08605,2.051,2.051,2.051193815,2.051193815,0.4517714015,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,S 181.9,26.15540467,0.03227,0.03227,0.03226902478,0.03226902478,9.88822279,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,S_r 181.9,-2.193326152,-0.02577,-0.02577,-0.0257669489,-0.0257669489,81.49930152,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,S 180.6,21.01168097,0.04187,0.04187,0.04187259678,0.04187259678,7.469809299,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Sb 206.8,11476.13899,1.946,1.946,1.946481641,1.946481641,0.6048212294,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Se 196.0,7559.102338,1.973,1.973,1.972688256,1.972688256,0.3309852881,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Si 251.6,375766.8268,8.908,8.908,8.907707707,8.907707707,0.2669655004,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Si_r 251.6,38137.48656,9.250,9.250,9.249825861,9.249825861,0.1506624281,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Si_r 212.4,12163.38935,9.312,9.312,9.311746192,9.311746192,0.2935585747,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Sn 189.9,14600.64293,1.987,1.987,1.986927748,1.986927748,0.7686589701,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Sr_r 407.7,3179808.722,1.788,1.788,1.787704027,1.787704027,2.149171525,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Ti 334.9,1972267.093,2.011,2.011,2.010817758,2.010817758,0.6837250118,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Tl 190.8,7146.332907,2.072,2.072,2.072473754,2.072473754,0.3636760242,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,V 292.4,762567.8861,1.922,1.922,1.921574705,1.921574705,0.6958744823,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Zn 206.2,101634.6461,1.958,1.958,1.957866644,1.957866644,1.897913381,mg/L
200.7 CV,7/2/2021,15:38:04, , , ,0,2,Zn_r 206.2,15813.55714,1.979,1.979,1.978794913,1.978794913,0.6799409316,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Al 396.2,5487.79366,0.031,0.031,0.0311405436,0.0311405436,2.78441377,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Al_r 396.2,349.8071771,0.038,0.038,0.03782540609,0.03782540609,0.8351305473,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,As 188.9,-2.149626267,-0.001,-0.001,-0.0009791993358,-0.0009791993358,251.4825427,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,B 249.6,-1632.745841,-0.01245,-0.01245,-0.01245210378,-0.01245210378,2.50038018,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,B_r 249.6,-151.332851,-0.008957,-0.008957,-0.008956822615,-0.008956822615,10.82706012,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Ba 233.5,306.9257411,0.002268,0.002268,0.002268122364,0.002268122364,11.51529414,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Be 313.1,11628.59462,0.002246,0.002246,0.002246107909,0.002246107909,27.14103045,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Ca_r 317.9,175.9859907,0.007722,0.007722,0.007721883537,0.007721883537,5.807824439,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Cd 228.8,104.7722315,0.001749,0.001749,0.001748811913,0.001748811913,15.28076376,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Co 228.6,90.97327392,0.002226,0.002226,0.002226388529,0.002226388529,9.693742366,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Cr 267.7,270.5976313,0.002260,0.002260,0.002259868084,0.002259868084,13.5542666,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Cu 327.3,1206.005641,0.002330,0.002330,0.002330255516,0.002330255516,28.02343073,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Fe 238.2,292.5798371,0.003419,0.003419,0.003419403282,0.003419403282,13.49586122,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Fe_r 238.2,51.16486428,0.005056,0.005056,0.005055707545,0.005055707545,12.67989159,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Fe_r 234.3,42.00691089,0.005130,0.005130,0.005130488982,0.005130488982,9.743988029,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,K_r 766.5,16.94679041,0.004671,0.004671,0.004671361093,0.004671361093,237.7350394,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Li_r 670.8,1173.8966,0.003824,0.003824,0.003823999404,0.003823999404,19.42462787,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Mg_r 285.2,198.8065674,0.003639,0.003639,0.003638751779,0.003638751779,8.984083182,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Mn 257.6,1056.394413,0.001070,0.001070,0.001070465296,0.001070465296,25.90681053,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Mn_r 260.5,102.5455007,0.002133,0.002133,0.002132901865,0.002132901865,15.29397891,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Mo 202.0,99.67061405,0.003744,0.003744,0.003743505911,0.003743505911,19.20024303,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Na_r 589.6,1261.43737,0.05942,0.05942,0.0594174152,0.0594174152,1.994432938,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Ni 231.6,153.7222453,0.002205,0.002205,0.002204540362,0.002204540362,12.54494895,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,P 178.2,-8.97493176,-0.1576,-0.1576,-0.1575882172,-0.1575882172,26.70362036,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Pb 220.3,25.05374845,0.002431,0.002431,0.002431046155,0.002431046155,6.324256886,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,S 181.9,17382.74262,21.45,21.45,21.44582198,21.44582198,0.4364956077,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,S_r 181.9,1816.759677,21.34,21.34,21.3430883,21.3430883,0.7434586157,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,S 180.6,11509.57665,22.94,22.94,22.93656862,22.93656862,0.515602017,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Sb 206.8,6.328045036,0.001073,0.001073,0.001073307277,0.001073307277,110.3452503,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Se 196.0,-2.705891416,-0.000706,-0.000706,-0.0007061526594,-0.0007061526594,84.72866038,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Si 251.6,7747.517009,0.1837,0.1837,0.183658088,0.183658088,0.5207071269,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Si_r 251.6,732.0678255,0.1776,0.1776,0.1775549601,0.1775549601,1.863312672,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Si_r 212.4,229.976938,0.1761,0.1761,0.176060045,0.176060045,2.480468925,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Sn 189.9,12.72664425,0.001732,0.001732,0.001731904734,0.001731904734,28.08645296,mg/L
200.7 S CV,7/2/2021,15:41:39, , , ,0,3,Sr_r 407.7,5130.35346,0.002884,0.002884,0.002884309826,0.002884309826,17.51152861,mg/L
